,onstreaminject_HRS,BORE_WI_VOL,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P in percentage,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
2009-02-07,24.0,6678,24.0,258.324,106.86399999999999,184.94400000000002,14.946,56.64219,73.38,79.8,40.713,4435.0,620795.0,345.0
2009-02-08,24.0,6869,24.0,258.457,106.85600000000001,184.875,15.167,56.44965,73.582,81.00399999999999,40.931,4404.0,617191.0,339.0
2009-02-09,24.0,7000,24.0,258.031,106.865,185.35299999999998,15.353,57.26311,72.679,82.29700000000001,39.968,4448.0,623010.0,363.0
2009-02-10,24.0,6898,24.0,257.823,106.869,185.69400000000002,15.48,57.669619999999995,72.12899999999999,83.115,39.418,4471.0,625588.0,369.0
2009-02-11,22.0,6002,23.33,260.217,106.848,184.851,14.707,52.67255,75.365,79.878,42.786,4090.0,572180.0,350.0
2009-02-12,24.0,6621,24.0,259.53,106.84700000000001,185.583,14.174000000000001,56.10077,73.947,81.003,41.266000000000005,4245.0,594946.0,389.0
2009-02-13,24.0,6834,24.0,258.279,106.874,185.377,15.25,56.532,72.90100000000001,81.744,40.222,4402.0,617864.0,397.0
2009-02-14,24.0,6852,24.0,258.142,106.876,185.378,15.097000000000001,56.935140000000004,72.764,79.961,40.077,4409.0,618895.0,416.0
2009-02-15,24.0,7312,24.0,258.353,106.875,185.447,15.075,56.80531,72.906,80.762,40.203,4379.0,623604.0,413.0
2009-02-16,24.0,6968,24.0,258.063,106.884,185.718,15.13235714,57.36473,72.345,81.25,39.632,4413.0,620426.0,411.0
2009-02-17,24.0,7237,24.0,257.395,106.895,186.141,15.18971429,58.30999,71.25399999999999,81.533,38.507,4447.0,626210.0,435.0
2009-02-18,24.0,6993,24.0,256.242,106.915,186.785,15.24707143,60.35525,69.457,81.615,36.538000000000004,4517.0,636383.0,394.0
2009-02-19,24.0,6779,24.0,254.03599999999997,106.95299999999999,188.25099999999998,15.30442857,64.94339000000001,65.785,81.35600000000001,32.393,4725.0,666975.0,264.0
2009-02-20,24.0,6993,24.0,253.018,106.978,189.07299999999998,15.36178571,67.05462,63.945,82.479,30.453000000000003,4875.0,687647.0,399.0
2009-02-21,24.0,6811,24.0,253.252,106.979,188.729,15.41914286,66.7075,64.523,81.183,31.081,4842.0,684781.0,385.0
2009-02-22,21.5,5945,23.0,258.435,106.92,187.48,15.4765,58.02438000000001,70.956,78.438,37.86,4005.0,564352.0,331.0
2009-02-23,24.0,6705,24.0,253.368,106.98100000000001,188.952,15.53385714,66.73044,64.416,82.191,30.974,4847.0,685493.0,401.0
2009-02-24,24.0,6516,24.0,253.08599999999998,106.985,188.86900000000003,15.59121429,67.05327,64.217,81.627,30.755,4841.0,683921.0,380.0
2009-02-25,21.58,5407,21.5,256.618,106.93700000000001,187.886,15.64857143,60.94299,68.732,80.557,35.494,3930.0,556602.0,315.0
2009-02-26,20.5,6195,22.42,256.393,106.954,187.583,15.70592857,61.22139,68.81,80.263,35.404,4127.0,585995.0,553.0
2009-02-27,24.0,6646,24.0,252.727,106.995,188.16099999999997,15.76328571,67.11438000000001,64.566,80.36399999999999,30.791999999999998,4837.0,680811.0,171.0
2009-02-28,24.0,8022,24.0,252.75099999999998,106.994,188.22,15.82064286,67.09705,64.531,79.862,30.581999999999997,4881.0,692848.0,416.0
2009-03-01,24.0,7776,24.0,252.83599999999998,107.00200000000001,188.87599999999998,15.878,66.04835,63.96,82.60799999999999,29.993000000000002,4865.0,690194.0,382.0
2009-03-02,24.0,7560,24.0,252.93,107.014,189.544,16.072,67.84285,63.386,83.742,29.424,4855.0,688774.0,382.0
2009-03-03,23.5,7269,24.0,252.253,107.03200000000001,190.33,16.027,70.09954,61.923,83.417,28.204,5013.0,726587.0,414.0
2009-03-04,24.0,7607,24.0,252.00099999999998,107.038,190.601,16.006,69.29445,61.4,83.45200000000001,27.693,5062.0,714850.0,446.0
2009-03-05,24.0,7613,24.0,252.171,107.041,190.482,16.076,70.52171,61.69,82.956,27.99,5031.0,711209.0,409.0
2009-03-06,24.0,7790,24.0,252.21200000000002,107.04299999999999,190.377,15.825,70.5235,61.835,81.322,28.125,5048.0,714501.0,453.0
2009-03-07,24.0,7476,24.0,252.125,107.045,190.418,15.76,70.71423,61.708,80.513,27.979,5044.0,713782.0,448.0
2009-03-08,24.0,7759,24.0,251.495,107.054,190.91400000000002,15.821,72.76745,60.581,81.62,26.796,5485.0,774012.0,574.0
2009-03-09,24.0,7797,24.0,253.41099999999997,107.03399999999999,189.89700000000002,15.81,69.45896,63.513999999999996,81.585,29.83,5190.0,732245.0,536.0
2009-03-10,24.0,8138,24.0,252.99,107.03299999999999,190.206,15.798,69.43213,62.785,81.322,29.113000000000003,5303.0,744580.0,565.0
2009-03-11,24.0,8130,24.0,251.512,107.06,191.03900000000002,15.922,72.92619,60.473,81.839,26.67,5468.0,767621.0,578.0
2009-03-12,24.0,8219,24.0,251.40200000000002,107.06299999999999,191.257,15.988,73.07949,60.145,82.865,26.346999999999998,5604.0,785561.0,539.0
2009-03-13,24.0,8204,24.0,251.435,107.065,191.11,16.0,72.90647,60.325,82.333,26.539,5601.0,781601.0,551.0
2009-03-14,24.0,8130,24.0,251.665,107.061,191.229,16.188,71.95349,60.435,83.846,26.664,5549.0,773989.0,423.0
2009-03-15,24.0,8066,24.0,251.862,107.055,191.095,16.27,70.91464,60.768,84.209,27.031999999999996,5480.0,767199.0,350.0
2009-03-16,24.0,8014,24.0,251.793,107.054,191.005,16.274,70.74211,60.788999999999994,84.15899999999999,27.061999999999998,5465.0,763675.0,563.0
2009-03-17,24.0,7965,23.0,253.18599999999998,107.04,191.136,15.704,68.15052,62.05,83.01299999999999,28.395,5050.0,706497.0,599.0
2009-03-18,24.0,7892,24.0,252.148,107.04799999999999,190.979,16.549,69.88956,61.169,83.945,27.453000000000003,5381.0,754743.0,592.0
2009-03-19,24.0,7856,24.0,252.187,107.04299999999999,191.03,16.375,70.57019,61.157,83.834,27.441999999999997,5367.0,776432.0,581.0
2009-03-20,24.0,7667,24.0,251.86700000000002,107.046,190.845,16.328,69.9416,61.022,83.40299999999999,27.307,5358.0,749752.0,360.0
2009-03-21,23.0,6930,22.86,252.179,107.044,190.813,16.077,68.83235,61.36600000000001,81.45,27.975,5018.0,705592.0,552.0
2009-03-22,20.5,3162,23.48,271.189,106.75200000000001,183.083,12.293,40.8418,88.10600000000001,73.804,55.781000000000006,2517.0,348482.0,310.0
2009-03-23,24.0,2745,15.03,250.041,107.04700000000001,191.368,16.117,73.50332,58.673,81.696,25.164,3378.0,469681.0,447.0
2009-03-24,24.0,4387,20.14,252.49599999999998,106.98700000000001,189.813,13.599,69.73196999999999,62.683,80.278,29.156,4229.0,583872.0,588.0
2009-03-25,24.0,5020,24.0,247.85299999999998,107.02600000000001,190.201,16.137999999999998,76.15446,57.651,81.747,24.000999999999998,5347.0,739005.0,701.0
2009-03-26,24.0,7223,24.0,247.09799999999998,107.031,190.14,16.167,77.30219,56.958,81.524,23.293000000000003,5356.0,743749.0,527.0
2009-03-27,24.0,7153,24.0,248.06599999999997,107.025,189.755,16.315,73.54937,58.31100000000001,82.564,24.733,5154.0,715681.0,605.0
2009-03-28,24.0,7165,24.0,248.53,107.021,189.623,16.402,72.07573000000001,58.907,83.115,25.372,5064.0,703200.0,661.0
2009-03-29,24.0,6213,24.0,248.517,107.027,189.673,16.278,72.52885,58.843999999999994,82.44200000000001,25.307,5165.0,723179.0,622.0
2009-03-30,24.0,6922,24.0,248.71900000000002,107.03399999999999,190.14,16.472,72.72959,58.57899999999999,83.79,25.016,5149.0,719081.0,680.0
2009-03-31,24.0,6965,24.0,248.65099999999998,107.036,190.203,16.392,72.93774,58.448,83.721,24.881,5099.0,711628.0,466.0
2009-04-01,24.0,7235,24.0,248.47799999999998,107.038,190.265,16.301,73.33445,58.213,83.516,24.642,5298.0,738484.0,768.0
2009-04-02,24.0,7221,24.0,248.387,107.04299999999999,190.25599999999997,16.252,73.61723,58.132,83.225,24.563000000000002,5281.0,739635.0,734.0
2009-04-03,24.0,7183,24.0,248.351,107.046,190.235,16.211,73.73479,58.115,82.766,24.548000000000002,5280.0,738861.0,784.0
2009-04-04,24.0,7292,24.0,248.422,107.04899999999999,190.31400000000002,16.267,73.4234,58.108000000000004,83.463,24.53,5243.0,763335.0,754.0
2009-04-05,24.0,7013,24.0,248.271,107.054,190.24200000000002,16.169,73.83465,58.028999999999996,82.37299999999999,24.471999999999998,5262.0,736985.0,791.0
2009-04-06,24.0,6667,24.0,248.14,107.05799999999999,190.261,16.098,74.12605,57.879,81.993,24.326999999999998,5256.0,735526.0,848.0
2009-04-07,24.0,6537,24.0,248.06799999999998,107.06200000000001,190.49200000000002,16.272000000000002,74.23099,57.576,83.471,24.019000000000002,5228.0,732785.0,794.0
2009-04-08,24.0,6402,24.0,248.1,107.06700000000001,190.519,16.247,74.06503000000001,57.581,83.294,24.026,5199.0,730336.0,750.0
2009-04-09,24.0,6443,24.0,248.051,107.072,190.489,16.250999999999998,74.13604000000001,57.562,82.92,24.008000000000003,5206.0,731148.0,542.0
2009-04-10,24.0,6476,24.0,248.05,107.07700000000001,190.446,16.269000000000002,74.09392,57.604,82.804,24.06,5200.0,729366.0,551.0
2009-04-11,24.0,6355,24.0,248.007,107.08200000000001,190.584,16.375999999999998,72.82486,57.424,83.042,23.877,5190.0,728598.0,710.0
2009-04-12,24.0,6531,24.0,247.997,107.087,190.69,16.442999999999998,72.94006999999999,57.306999999999995,82.999,23.779,5186.0,727881.0,580.0
2009-04-13,17.17,4223,22.83,255.408,107.01,188.035,15.065999999999999,60.410230000000006,67.373,79.293,34.555,4035.0,592005.0,515.0
2009-04-14,24.0,6844,24.0,248.43400000000003,107.071,190.299,16.178,71.87259,58.135,81.514,24.397,5141.0,720908.0,606.0
2009-04-15,24.0,6933,24.0,247.903,107.087,190.75900000000001,16.539,74.67883,57.144,82.28200000000001,23.37,5158.0,722935.0,693.0
2009-04-16,24.0,7281,24.0,247.75,107.095,190.65400000000002,16.484,75.14005999999999,57.097,80.9,23.326999999999998,5161.0,722042.0,626.0
2009-04-17,24.0,8022,24.0,247.609,107.105,190.685,16.436,75.04701999999999,56.924,80.39699999999999,23.176,5136.0,718018.0,695.0
2009-04-18,24.0,8092,24.0,247.243,107.119,190.764,16.56,75.24943,56.479,80.727,22.75,5092.0,712516.0,890.0
2009-04-19,24.0,8238,24.0,246.88400000000001,107.134,190.86900000000003,16.849,75.23974,56.015,81.758,22.334,5034.0,704358.0,864.0
2009-04-20,24.0,8104,24.0,246.513,107.152,190.90200000000002,17.028,75.16455,55.611000000000004,80.442,21.97,4979.0,694861.0,927.0
2009-04-21,24.0,8045,24.0,246.205,107.166,191.12,17.398,75.23368,55.086000000000006,81.63,21.476999999999997,4906.0,685493.0,928.0
2009-04-22,24.0,7103,24.0,246.06,107.181,191.317,17.791,75.15432,54.743,82.76299999999999,21.168000000000003,4689.0,654091.0,1122.0
2009-04-23,24.0,6883,24.0,245.945,107.19200000000001,191.417,18.14,75.17541999999999,54.528,83.12799999999999,20.975,4647.0,648792.0,1098.0
2009-04-24,24.0,7068,24.0,245.771,107.205,191.418,18.112000000000002,75.19635,54.353,81.188,20.89,4628.0,645711.0,1316.0
2009-04-25,24.0,7252,24.0,245.761,107.21600000000001,191.65400000000002,18.273,75.25085,54.107,81.62,20.68,4587.0,643438.0,1321.0
2009-04-26,24.0,6941,24.0,245.86599999999999,107.22399999999999,191.87099999999998,18.397000000000002,75.24938,53.995,81.37100000000001,20.578000000000003,4563.0,641683.0,1318.0
2009-04-27,24.0,6743,24.0,246.717,107.225,191.888,18.672,74.02601,54.82899999999999,81.245,20.888,4011.0,585272.0,1131.0
2009-04-28,24.0,6959,24.0,247.162,107.242,192.922,19.023,75.26626999999999,54.24,81.813,20.826999999999998,4441.0,637971.0,1254.0
2009-04-29,24.0,7115,24.0,248.75799999999998,107.226,194.18900000000002,19.322,75.26082,54.568000000000005,83.542,21.249000000000002,4597.0,642489.0,1343.0
2009-04-30,22.0,6536,23.33,253.93900000000002,107.177,192.611,18.594,64.59806,61.328,81.025,28.381999999999998,3954.0,567279.0,1136.0
2009-05-01,24.0,8227,24.0,250.519,107.208,194.15400000000002,19.561,72.12867,56.365,83.17399999999999,23.146,4420.0,620160.0,1280.0
2009-05-02,24.0,8277,24.0,248.753,107.24799999999999,196.07299999999998,19.742,81.16175,52.68,83.985,19.363,4626.0,648793.0,1389.0
2009-05-03,24.0,8422,24.0,248.625,107.264,196.857,20.039,83.68664,51.766999999999996,84.541,18.414,4706.0,660019.0,1352.0
2009-05-04,24.0,8472,24.0,248.731,107.27600000000001,197.394,20.176,85.11596,51.336999999999996,84.223,17.96,4720.0,662547.0,1401.0
2009-05-05,24.0,8473,24.0,249.079,107.28399999999999,197.832,20.36,85.23858,51.246,84.596,17.882,4702.0,660598.0,1462.0
2009-05-06,24.0,8495,24.0,249.613,107.289,198.21900000000002,20.693,84.21978,51.395,84.833,18.064,4673.0,655437.0,1457.0
2009-05-07,24.0,8330,24.0,250.801,107.289,198.169,20.849,81.74401,52.632,84.671,19.327,4545.0,639512.0,1466.0
2009-05-08,24.0,7798,24.0,251.903,107.277,198.054,21.113000000000003,77.16578,53.849,85.185,20.525,4285.0,625089.0,1490.0
2009-05-09,24.0,7858,24.0,254.105,107.259,197.041,21.1,72.82127,57.06399999999999,83.76799999999999,23.973000000000003,4111.0,583843.0,1756.0
2009-05-10,24.0,8075,24.0,252.86700000000002,107.28299999999999,197.65900000000002,21.278000000000002,74.07477,55.208999999999996,83.05799999999999,22.063000000000002,4257.0,597778.0,1448.0
2009-05-11,24.0,8109,24.0,253.168,107.289,198.081,21.523000000000003,74.03822,55.086999999999996,83.56,21.944000000000003,4234.0,595404.0,1070.0
2009-05-12,24.0,7885,24.0,254.47,107.28299999999999,198.415,21.898000000000003,73.20918,56.055,85.399,22.936999999999998,4140.0,587079.0,1509.0
2009-05-13,24.0,7874,24.0,252.972,107.31,198.988,22.074,76.25191,53.983999999999995,85.522,20.752,4327.0,608912.0,1647.0
2009-05-14,24.0,7450,24.0,253.16299999999998,107.315,199.28900000000002,22.208000000000002,76.21528,53.873000000000005,85.62799999999999,20.648000000000003,4301.0,604875.0,1641.0
2009-05-15,24.0,7282,24.0,253.48,107.31700000000001,199.451,22.464000000000002,75.99396999999999,54.028999999999996,85.256,20.82,4249.0,598834.0,1592.0
2009-05-16,24.0,7316,24.0,254.27700000000002,107.314,199.763,22.596,74.47339000000001,54.513999999999996,85.787,21.323,4106.0,576166.0,1738.0
2009-05-17,24.0,6996,24.0,256.964,107.291,199.114,22.750999999999998,69.93826999999999,57.85,85.765,24.925,3816.0,533211.0,1681.0
2009-05-18,24.0,4673,24.0,258.093,107.257,198.63299999999998,22.545,66.40357,59.461000000000006,85.837,26.589000000000002,3737.0,513995.0,1688.0
2009-05-19,13.59,4175,13.59,257.847,107.287,202.405,22.16,64.48433,55.442,84.755,25.094,2111.0,295953.0,879.0
2009-05-20,11.08,3139,13.8,254.24599999999998,107.272,196.888,19.087,70.47561,57.358000000000004,82.99700000000001,24.228,2059.0,281383.0,639.0
2009-05-21,24.0,7917,24.0,253.49599999999998,107.288,196.16099999999997,21.723000000000003,70.73496,57.335,82.35799999999999,24.208000000000002,4108.0,576670.0,1703.0
2009-05-22,24.0,7755,24.0,253.93400000000003,107.29799999999999,197.03799999999998,22.668000000000003,70.76733,56.896,82.03399999999999,23.81,4040.0,567407.0,1652.0
2009-05-23,19.83,7137,22.04,259.907,107.243,196.644,20.647,63.0327,63.263000000000005,79.494,30.235,3211.0,450951.0,1377.0
2009-05-24,24.0,7265,24.0,254.169,107.335,197.709,23.348000000000003,71.58594000000001,56.458999999999996,84.461,23.307,4027.0,565795.0,1786.0
2009-05-25,24.0,7364,24.0,254.546,107.337,198.62599999999998,23.726,70.8372,55.92,85.57799999999999,22.756999999999998,3946.0,554371.0,1796.0
2009-05-26,24.0,7026,24.0,254.949,107.34200000000001,199.481,23.933000000000003,72.83685,55.468,85.68,22.288,4037.0,566968.0,1856.0
2009-05-27,24.0,6851,24.0,255.395,107.348,200.176,24.144000000000002,72.93807,55.218,85.78,22.04,3994.0,562626.0,1850.0
2009-05-28,20.33,5444,23.5,259.597,107.33,199.993,23.808000000000003,65.90550999999999,59.603,84.925,26.729,3461.0,496991.0,1593.0
2009-05-29,24.0,7408,24.0,256.376,107.35600000000001,200.794,24.448,72.29625,55.582,85.346,22.718000000000004,3991.0,568508.0,1940.0
2009-05-30,18.5,7119,18.5,254.708,106.12799999999999,199.055,24.026999999999997,69.43099000000001,55.653,81.95,23.451999999999998,3288.0,467360.0,1390.0
2009-05-31,14.36,4765,19.69,264.385,107.266,199.66,22.324,59.27711,64.725,79.433,32.165,2861.0,412151.0,2133.0
2009-06-01,18.48,4280,17.6,257.118,107.37700000000001,201.69299999999998,23.215,67.01692,55.425,85.166,23.936999999999998,3108.0,433320.0,2441.0
2009-06-02,0.0,0,11.73333333,271.9413333,106.57766670000001,197.8163333,18.30566667,44.67794667,74.125,58.68233333,52.82866667,2072.0,288880.0,1627.333333
2009-06-03,0.0,0,5.8666666670000005,286.76466669999996,105.77833329999999,193.9396667,13.39633333,22.33897333,92.825,32.19866667,81.72033333,1036.0,144440.0,813.6666667000001
2009-06-04,0.0,0,0.0,301.58799999999997,104.979,190.063,8.487,0.0,111.525,5.715,110.61200000000001,0.0,0.0,0.0
2009-06-05,23.16,6470,23.5,265.381,107.169,196.02,23.379,54.65945,69.361,77.737,36.806999999999995,3466.0,478306.0,1790.0
2009-06-06,24.0,7446,24.0,256.524,107.285,194.34099999999998,28.314,62.790440000000004,62.183,85.04299999999999,29.295,4145.0,573525.0,1808.0
2009-06-07,24.0,7494,24.0,256.629,107.258,193.7,29.125,60.894969999999994,62.928999999999995,84.557,29.756,4026.0,556183.0,1802.0
2009-06-08,21.83,5655,20.83,256.529,107.24,193.4,29.497,59.834469999999996,63.129,84.075,30.035999999999998,3445.0,475404.0,1578.0
2009-06-09,0.0,0,17.085,256.3685,107.225,194.1625,25.675,61.751695,62.206,83.2005,28.9195,2925.5,404631.5,1192.5
2009-06-10,0.0,0,13.34,256.20799999999997,107.21,194.925,21.853,63.66891999999999,61.283,82.32600000000001,27.803,2406.0,333859.0,807.0
2009-06-11,11.43,1444,24.0,251.625,107.265,193.739,28.0,67.704,57.885,85.06700000000001,24.285999999999998,4345.0,599227.0,2405.0
2009-06-12,24.0,3290,24.0,250.59799999999998,107.256,193.71900000000002,29.031,67.80204,56.878,85.264,23.32,4259.0,587889.0,1900.0
2009-06-13,23.5,2923,23.67,254.037,107.205,193.271,28.366999999999997,61.124719999999996,60.766000000000005,83.836,27.458000000000002,3501.0,485685.0,1440.0
2009-06-14,15.5,2500,15.33,251.91,107.197,192.821,28.706999999999997,60.39289,59.089,84.68,25.798000000000002,2541.0,359847.0,969.0
2009-06-15,24.0,7568,24.0,249.574,107.226,193.326,29.225,64.27129000000001,56.248000000000005,85.25,22.851999999999997,3716.0,536775.0,1564.0
2009-06-16,24.0,7685,24.0,248.59,107.265,194.62599999999998,29.631999999999998,70.19005,53.963,84.954,20.461,3802.0,543771.0,1656.0
2009-06-17,24.0,7748,24.0,248.358,107.294,196.053,26.959,73.66667,52.305,85.679,18.750999999999998,3861.0,545239.0,2058.0
2009-06-18,24.0,7766,24.0,249.98,107.291,196.675,25.538,70.74774000000001,53.306000000000004,85.554,19.804000000000002,3718.0,527216.0,1776.0
2009-06-19,24.0,5842,24.0,249.331,107.314,197.606,25.647,76.12645,51.725,84.59,18.157,3831.0,535713.0,2038.0
2009-06-20,24.0,4098,24.0,248.354,107.315,197.852,25.56,79.85003,50.501999999999995,83.759,16.882,3927.0,573531.0,1865.0
2009-06-21,24.0,3980,24.0,247.76,107.303,197.62400000000002,25.355999999999998,79.99953000000001,50.136,82.94200000000001,16.56,3887.0,543343.0,2123.0
2009-06-22,24.0,3921,24.0,247.158,107.29299999999999,197.695,25.424,80.07826999999999,49.463,85.456,15.915,3848.0,537024.0,2121.0
2009-06-23,24.0,3893,24.0,246.56599999999997,107.285,197.623,25.373,80.64186,48.943000000000005,86.04700000000001,15.442,3828.0,533776.0,2134.0
2009-06-24,24.0,3889,24.0,246.024,107.27600000000001,197.18599999999998,25.258000000000003,80.91718,48.836999999999996,85.359,15.390999999999998,3454.0,482477.0,1878.0
2009-06-25,24.0,6601,24.0,245.482,107.26899999999999,197.054,25.118000000000002,81.15679,48.428000000000004,85.166,14.997,3413.0,483316.0,2066.0
2009-06-26,24.0,8966,24.0,245.862,107.28,197.395,25.230999999999998,81.33351,48.467,84.999,15.06,3406.0,481386.0,1954.0
2009-06-27,24.0,9021,24.0,246.389,107.294,197.99599999999998,25.473000000000003,82.18329,48.394,84.93299999999999,14.966,3426.0,484059.0,2028.0
2009-06-28,24.0,8817,24.0,246.65099999999998,107.31,198.78799999999998,25.462,86.566,47.861999999999995,84.31700000000001,14.389000000000001,3525.0,497798.0,2180.0
2009-06-29,24.0,8715,24.0,247.00799999999998,107.323,199.606,25.747,89.86449,47.402,84.527,13.880999999999998,3588.0,507921.0,2193.0
2009-06-30,23.0,7933,23.0,247.28,107.336,200.37,25.978,92.68755999999999,46.91,85.33200000000001,13.36,3511.0,495565.0,2215.0
2009-07-01,24.0,8367,24.0,247.683,107.346,201.12,26.225,99.94708,46.562,86.35700000000001,13.005,3740.0,528780.0,2390.0
2009-07-02,24.0,8423,24.0,248.357,107.353,201.33700000000002,26.14,99.99982,47.02,83.844,13.475999999999999,3474.0,494749.0,2510.0
2009-07-03,24.0,8484,24.0,248.922,107.36,202.007,26.385,97.91667,46.915,84.595,13.366,3485.0,496156.0,2752.0
2009-07-04,12.0,2489,11.17,274.007,107.024,200.838,17.47,38.45268,73.169,72.389,41.675,787.0,119261.0,618.0
2009-07-05,24.0,8084,24.0,250.889,107.391,202.584,25.451999999999998,89.77865,48.306000000000004,84.76799999999999,14.950999999999999,3408.0,494941.0,2499.0
2009-07-06,22.67,7764,23.5,255.144,107.35799999999999,202.31599999999997,26.75,81.0083,52.827,83.50399999999999,19.452,3187.0,448583.0,2429.0
2009-07-07,24.0,8141,24.0,251.46099999999998,107.404,203.90900000000002,28.215999999999998,93.8512,47.552,86.089,13.987,3495.0,491689.0,2679.0
2009-07-08,24.0,8125,24.0,252.639,107.399,204.179,28.497,84.92011,48.458999999999996,85.81700000000001,14.937999999999999,3429.0,484318.0,2574.0
